Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
CA-2014-118437,2014-06-18,2014-06-22,Second Class,PF-19165,OFF-ST-10003722,14.03,1,0.0,4.07
US-2012-126214,2012-12-21,2012-12-24,Second Class,JS-15880,FUR-TA-10003748,1618.37,13,0.0,356.04
US-2012-126214,2012-12-21,2012-12-24,Second Class,JS-15880,TEC-AC-10003198,99.6,1,0.0,36.85
CA-2012-133025,2012-09-17,2012-09-19,Second Class,MO-17800,OFF-PA-10004100,32.4,5,0.0,15.55
CA-2012-108665,2012-07-06,2012-07-10,Standard Class,KM-16225,FUR-FU-10002191,13.96,2,0.0,6.7
CA-2012-108665,2012-07-06,2012-07-10,Standard Class,KM-16225,FUR-FU-10000965,155.82,3,0.0,63.89
CA-2012-108665,2012-07-06,2012-07-10,Standard Class,KM-16225,TEC-PH-10004188,124.95,5,0.0,2.5
CA-2012-108665,2012-07-06,2012-07-10,Standard Class,KM-16225,OFF-ST-10001526,601.65,5,0.0,156.43
CA-2012-124450,2012-04-27,2012-05-03,Standard Class,GT-14710,OFF-AR-10001166,22.74,3,0.0,8.87
CA-2012-124450,2012-04-27,2012-05-03,Standard Class,GT-14710,FUR-CH-10000309,1267.53,3,0.0,316.88
CA-2012-124450,2012-04-27,2012-05-03,Standard Class,GT-14710,TEC-MA-10004212,1379.92,8,0.0,648.56
CA-2012-167269,2012-06-16,2012-06-20,Standard Class,PB-19150,OFF-EN-10003072,6.21,2,0.2,2.17
CA-2014-106964,2014-12-18,2014-12-21,First Class,HR-14770,OFF-BI-10000320,11.81,2,0.2,4.28
CA-2013-126529,2013-01-11,2013-01-13,Second Class,DE-13255,OFF-PA-10001166,15.55,3,0.2,5.44
CA-2013-126529,2013-01-11,2013-01-13,Second Class,DE-13255,OFF-PA-10003656,63.31,3,0.2,20.58
CA-2013-126529,2013-01-11,2013-01-13,Second Class,DE-13255,TEC-PH-10000148,15.59,2,0.4,-9.87
CA-2011-163552,2011-07-11,2011-07-15,Standard Class,LA-16780,OFF-PA-10000474,177.2,5,0.0,83.28
CA-2011-163552,2011-07-11,2011-07-15,Standard Class,LA-16780,TEC-PH-10003885,197.97,3,0.0,57.41
CA-2011-163552,2011-07-11,2011-07-15,Standard Class,LA-16780,FUR-CH-10003379,854.94,3,0.0,213.74
CA-2011-163552,2011-07-11,2011-07-15,Standard Class,LA-16780,FUR-FU-10000629,124.11,9,0.0,52.13
CA-2011-163552,2011-07-11,2011-07-15,Standard Class,LA-16780,OFF-LA-10001175,14.4,5,0.0,7.06
CA-2013-109820,2013-11-21,2013-11-23,First Class,AG-10390,OFF-PA-10000955,15.7,3,0.2,5.1
CA-2013-109820,2013-11-21,2013-11-23,First Class,AG-10390,OFF-BI-10003460,2.63,2,0.7,-1.93
CA-2013-109820,2013-11-21,2013-11-23,First Class,AG-10390,OFF-BI-10000474,14.43,3,0.7,-10.58
CA-2013-113061,2013-04-23,2013-04-27,Standard Class,EL-13735,FUR-FU-10003975,86.62,2,0.0,8.66
CA-2012-127418,2012-06-13,2012-06-14,First Class,JJ-15445,OFF-BI-10003707,36.62,3,0.2,13.73
CA-2014-121818,2014-11-21,2014-11-22,First Class,JH-15430,OFF-AR-10000203,23.97,7,0.2,2.7
CA-2014-121818,2014-11-21,2014-11-22,First Class,JH-15430,OFF-AR-10004790,28.73,3,0.2,1.8
CA-2013-127670,2013-03-21,2013-03-25,Standard Class,RD-19660,FUR-TA-10001095,697.16,4,0.0,146.4
CA-2013-102981,2013-09-07,2013-09-10,Second Class,MO-17500,TEC-AC-10004761,31.86,2,0.0,11.15
CA-2013-102981,2013-09-07,2013-09-10,Second Class,MO-17500,FUR-BO-10001811,722.35,3,0.2,90.29
CA-2014-115651,2014-07-10,2014-07-13,First Class,NS-18640,OFF-AR-10001130,8.84,5,0.2,2.98
CA-2014-115651,2014-07-10,2014-07-13,First Class,NS-18640,OFF-AP-10000055,58.46,9,0.8,-146.16
CA-2014-152702,2014-10-13,2014-10-17,Standard Class,SN-20710,FUR-CH-10002304,254.6,14,0.3,-18.19
CA-2013-169103,2013-03-09,2013-03-14,Standard Class,ZC-21910,TEC-PH-10001530,1363.96,5,0.2,85.25
CA-2013-169103,2013-03-09,2013-03-14,Standard Class,ZC-21910,FUR-FU-10004006,102.36,3,0.2,-3.84
CA-2011-139192,2011-05-27,2011-06-01,Second Class,LC-16885,TEC-PH-10000486,1113.5,12,0.2,125.27
CA-2011-139192,2011-05-27,2011-06-01,Second Class,LC-16885,TEC-AC-10001606,99.99,1,0.0,38.0
US-2012-153500,2012-07-03,2012-07-05,First Class,DG-13300,FUR-FU-10000293,168.46,2,0.2,-29.48
US-2012-153500,2012-07-03,2012-07-05,First Class,DG-13300,OFF-PA-10001307,6.72,2,0.2,2.44
US-2012-153500,2012-07-03,2012-07-05,First Class,DG-13300,FUR-FU-10004460,282.89,9,0.2,56.58
CA-2012-110667,2012-04-04,2012-04-08,Standard Class,NF-18595,OFF-AR-10000716,11.16,2,0.0,4.35
CA-2012-110667,2012-04-04,2012-04-08,Standard Class,NF-18595,FUR-FU-10004622,108.4,2,0.0,22.76
CA-2012-110667,2012-04-04,2012-04-08,Standard Class,NF-18595,OFF-BI-10002735,82.34,3,0.2,27.79
CA-2012-110667,2012-04-04,2012-04-08,Standard Class,NF-18595,OFF-BI-10003529,9.09,4,0.2,3.29
CA-2014-167150,2014-12-11,2014-12-18,Standard Class,BP-11185,OFF-BI-10001097,19.94,4,0.2,7.23
CA-2014-167150,2014-12-11,2014-12-18,Standard Class,BP-11185,OFF-BI-10001597,65.57,2,0.2,22.95
CA-2013-105284,2013-11-25,2013-12-02,Standard Class,MG-17650,OFF-FA-10001754,4.42,3,0.2,1.6
US-2012-125374,2012-03-23,2012-03-29,Standard Class,JD-16060,FUR-CH-10003396,107.77,2,0.3,-29.25
CA-2012-161263,2012-04-16,2012-04-21,Standard Class,TS-21160,OFF-AP-10002350,45.22,3,0.2,4.52
CA-2012-161263,2012-04-16,2012-04-21,Standard Class,TS-21160,OFF-FA-10004838,10.42,7,0.2,-2.21
CA-2012-161263,2012-04-16,2012-04-21,Standard Class,TS-21160,OFF-AR-10004757,7.87,3,0.2,1.28
CA-2012-161263,2012-04-16,2012-04-21,Standard Class,TS-21160,TEC-PH-10002115,118.78,3,0.4,-27.72
CA-2012-161263,2012-04-16,2012-04-21,Standard Class,TS-21160,OFF-FA-10003059,1.45,1,0.2,0.24
CA-2012-161263,2012-04-16,2012-04-21,Standard Class,TS-21160,OFF-BI-10004330,55.47,5,0.7,-46.22
CA-2013-157686,2013-10-02,2013-10-03,First Class,BD-11620,FUR-CH-10001146,194.85,4,0.2,12.18
US-2014-139955,2014-09-29,2014-10-01,Second Class,CM-12160,OFF-SU-10001935,1.74,1,0.2,-0.35
US-2012-150161,2012-07-25,2012-07-29,Standard Class,RB-19795,OFF-BI-10001524,25.18,4,0.7,-18.46
CA-2012-144652,2012-11-20,2012-11-26,Standard Class,SN-20560,OFF-AR-10003732,19.46,7,0.0,5.06
CA-2013-152814,2013-04-29,2013-05-03,Standard Class,EH-14005,OFF-PA-10001970,29.47,3,0.2,9.95
CA-2014-106943,2014-11-15,2014-11-20,Standard Class,FO-14305,OFF-BI-10003669,8.64,2,0.2,3.02
CA-2013-134348,2013-11-13,2013-11-20,Standard Class,MS-17710,OFF-BI-10003727,6.27,5,0.7,-4.6
CA-2013-134348,2013-11-13,2013-11-20,Standard Class,MS-17710,OFF-BI-10004967,4.37,7,0.7,-3.35
CA-2013-134348,2013-11-13,2013-11-20,Standard Class,MS-17710,TEC-AC-10003447,31.98,2,0.2,2.0
CA-2013-161781,2013-09-30,2013-10-01,First Class,CC-12100,OFF-AR-10000255,40.88,7,0.0,10.63
CA-2014-132521,2014-09-24,2014-09-26,Second Class,DW-13540,OFF-AP-10002191,119.96,2,0.0,33.59
CA-2014-132521,2014-09-24,2014-09-26,Second Class,DW-13540,OFF-ST-10001325,31.44,3,0.0,8.49
CA-2014-132521,2014-09-24,2014-09-26,Second Class,DW-13540,OFF-BI-10000404,6.88,1,0.2,2.32
CA-2012-110016,2012-11-29,2012-12-04,Standard Class,BT-11395,OFF-PA-10000349,19.92,4,0.0,9.36
CA-2012-110016,2012-11-29,2012-12-04,Standard Class,BT-11395,FUR-CH-10002880,1106.91,9,0.0,121.76
US-2013-143819,2013-03-02,2013-03-06,Standard Class,KD-16270,FUR-TA-10001095,836.59,8,0.4,-264.92
US-2013-143819,2013-03-02,2013-03-06,Standard Class,KD-16270,OFF-PA-10003127,26.38,1,0.0,12.13
US-2013-143819,2013-03-02,2013-03-06,Standard Class,KD-16270,OFF-ST-10003208,362.92,2,0.0,105.25
US-2013-143819,2013-03-02,2013-03-06,Standard Class,KD-16270,TEC-MA-10003979,4899.93,7,0.0,2400.97
CA-2013-167584,2013-08-13,2013-08-13,Same Day,LC-16870,OFF-PA-10000029,6.48,1,0.0,3.11
CA-2013-166163,2013-08-16,2013-08-21,Second Class,CY-12745,TEC-PH-10004896,71.98,3,0.2,7.2
CA-2013-166163,2013-08-16,2013-08-21,Second Class,CY-12745,OFF-LA-10000452,3.15,1,0.0,1.51
CA-2014-158407,2014-06-05,2014-06-11,Standard Class,LW-16990,FUR-FU-10001967,31.98,2,0.2,2.0
CA-2014-158407,2014-06-05,2014-06-11,Standard Class,LW-16990,TEC-PH-10001819,71.98,2,0.2,25.19
CA-2012-143490,2012-12-06,2012-12-13,Standard Class,NP-18325,OFF-AR-10002952,120.15,9,0.0,33.64
CA-2012-143490,2012-12-06,2012-12-13,Standard Class,NP-18325,TEC-PH-10000576,219.18,2,0.2,19.18
CA-2012-165085,2012-12-27,2012-12-31,Standard Class,BT-11485,OFF-PA-10000605,28.9,5,0.0,14.16
CA-2012-165085,2012-12-27,2012-12-31,Standard Class,BT-11485,OFF-AP-10002518,355.96,2,0.0,103.23
CA-2014-160423,2014-01-22,2014-01-27,Standard Class,PS-19045,OFF-ST-10004340,348.21,7,0.2,30.47
CA-2014-160423,2014-01-22,2014-01-27,Standard Class,PS-19045,OFF-BI-10004001,35.78,7,0.7,-28.63
CA-2011-159338,2011-06-25,2011-06-28,First Class,NS-18640,FUR-TA-10004147,447.84,5,0.2,11.2
CA-2013-107216,2013-06-15,2013-06-18,First Class,PV-18985,OFF-AR-10001545,7.04,4,0.0,2.04
CA-2013-107216,2013-06-15,2013-06-18,First Class,PV-18985,FUR-FU-10000206,8.73,3,0.0,4.1
CA-2013-107216,2013-06-15,2013-06-18,First Class,PV-18985,TEC-AC-10001013,29.29,1,0.0,9.67
CA-2013-107216,2013-06-15,2013-06-18,First Class,PV-18985,OFF-AR-10002255,8.64,3,0.0,2.51
US-2014-145863,2014-04-22,2014-04-28,Standard Class,RP-19390,OFF-BI-10004140,2.69,3,0.8,-4.71
US-2014-145863,2014-04-22,2014-04-28,Standard Class,RP-19390,OFF-BI-10002049,2.93,3,0.8,-4.99
CA-2013-112340,2013-10-22,2013-10-28,Standard Class,NM-18520,OFF-PA-10001892,22.92,3,0.0,11.23
US-2013-110156,2013-11-20,2013-11-25,Standard Class,EH-13945,OFF-ST-10000642,100.7,6,0.2,-16.36
US-2013-110156,2013-11-20,2013-11-25,Standard Class,EH-13945,FUR-FU-10000206,2.33,2,0.6,-0.76
US-2013-110156,2013-11-20,2013-11-25,Standard Class,EH-13945,OFF-BI-10003676,10.78,5,0.8,-17.25
US-2013-110156,2013-11-20,2013-11-25,Standard Class,EH-13945,OFF-FA-10003495,58.37,12,0.2,21.89
US-2013-110156,2013-11-20,2013-11-25,Standard Class,EH-13945,OFF-EN-10003798,40.97,3,0.2,13.83
US-2013-110156,2013-11-20,2013-11-25,Standard Class,EH-13945,TEC-PH-10003589,71.96,5,0.2,25.19
US-2013-110156,2013-11-20,2013-11-25,Standard Class,EH-13945,OFF-PA-10004735,10.37,2,0.2,3.63
US-2013-110156,2013-11-20,2013-11-25,Standard Class,EH-13945,OFF-BI-10002609,1.19,2,0.8,-2.03
CA-2014-140585,2014-12-19,2014-12-24,Second Class,RA-19915,OFF-BI-10003364,46.67,2,0.2,16.34
CA-2014-140585,2014-12-19,2014-12-24,Second Class,RA-19915,FUR-BO-10002206,119.83,1,0.15,-12.69
CA-2014-140585,2014-12-19,2014-12-24,Second Class,RA-19915,TEC-AC-10003610,119.98,2,0.0,57.59
CA-2013-144855,2013-07-23,2013-07-25,Second Class,DL-13495,OFF-LA-10003766,6.3,2,0.0,3.02
CA-2012-142755,2012-09-04,2012-09-08,Standard Class,CS-12355,OFF-PA-10001970,279.9,5,0.0,137.15
CA-2012-142755,2012-09-04,2012-09-08,Standard Class,CS-12355,TEC-AC-10002049,619.95,5,0.0,111.59
CA-2012-142755,2012-09-04,2012-09-08,Standard Class,CS-12355,OFF-PA-10000141,4.36,2,0.0,2.05
CA-2012-142755,2012-09-04,2012-09-08,Standard Class,CS-12355,OFF-EN-10004459,15.28,2,0.0,7.49
US-2011-147627,2011-01-21,2011-01-27,Standard Class,HL-15040,TEC-PH-10001061,699.93,7,0.0,181.98
US-2011-147627,2011-01-21,2011-01-27,Standard Class,HL-15040,OFF-AR-10002375,22.96,7,0.0,6.66
US-2011-147627,2011-01-21,2011-01-27,Standard Class,HL-15040,FUR-FU-10003194,38.6,4,0.0,11.58
US-2011-147627,2011-01-21,2011-01-27,Standard Class,HL-15040,OFF-AR-10003811,6.63,3,0.0,1.79
US-2011-147627,2011-01-21,2011-01-27,Standard Class,HL-15040,OFF-EN-10001539,23.34,3,0.0,10.97
US-2011-147627,2011-01-21,2011-01-27,Standard Class,HL-15040,FUR-CH-10002331,1067.94,3,0.0,224.27
CA-2012-105970,2012-03-02,2012-03-07,Standard Class,PA-19060,OFF-AR-10003156,10.16,1,0.0,2.64
CA-2012-105970,2012-03-02,2012-03-07,Standard Class,PA-19060,OFF-EN-10001532,101.88,6,0.0,50.94
CA-2013-112102,2013-04-13,2013-04-17,Standard Class,BD-11605,FUR-TA-10004086,343.92,4,0.0,75.66
CA-2013-112102,2013-04-13,2013-04-17,Standard Class,BD-11605,OFF-PA-10000100,40.99,1,0.0,20.09
CA-2013-112102,2013-04-13,2013-04-17,Standard Class,BD-11605,OFF-EN-10002500,63.9,5,0.0,28.76
US-2013-114776,2013-12-07,2013-12-08,First Class,GG-14650,OFF-PA-10004100,19.44,3,0.0,9.33
US-2013-134908,2013-06-06,2013-06-10,Standard Class,JS-15940,OFF-ST-10003479,124.61,4,0.2,-23.36
US-2013-134908,2013-06-06,2013-06-10,Standard Class,JS-15940,OFF-LA-10000973,7.56,3,0.2,2.65
US-2013-148803,2013-12-12,2013-12-12,Same Day,LR-16915,OFF-ST-10001476,85.22,3,0.2,7.46
CA-2013-152170,2013-11-13,2013-11-16,Second Class,FH-14275,OFF-EN-10002831,287.52,8,0.0,129.38
CA-2013-152170,2013-11-13,2013-11-16,Second Class,FH-14275,OFF-AP-10002350,37.68,2,0.0,10.55
CA-2013-152170,2013-11-13,2013-11-16,Second Class,FH-14275,OFF-PA-10001763,19.98,2,0.0,8.99
CA-2013-152170,2013-11-13,2013-11-16,Second Class,FH-14275,OFF-AR-10003394,20.58,7,0.0,5.56
CA-2013-152170,2013-11-13,2013-11-16,Second Class,FH-14275,OFF-BI-10002072,17.38,2,0.0,8.69
CA-2011-146969,2011-09-29,2011-10-03,Standard Class,AP-10915,FUR-FU-10004188,204.6,2,0.0,53.2
CA-2011-146969,2011-09-29,2011-10-03,Standard Class,AP-10915,OFF-FA-10001561,8.72,4,0.0,2.88
CA-2011-146969,2011-09-29,2011-10-03,Standard Class,AP-10915,OFF-PA-10002105,6.48,1,0.0,3.11
CA-2011-146969,2011-09-29,2011-10-03,Standard Class,AP-10915,TEC-MA-10004241,686.32,2,0.2,223.05
CA-2011-146969,2011-09-29,2011-10-03,Standard Class,AP-10915,OFF-ST-10004340,62.18,1,0.0,16.79
CA-2012-112452,2012-04-04,2012-04-04,Same Day,NC-18340,OFF-AP-10003849,644.08,2,0.1,107.35
CA-2012-112452,2012-04-04,2012-04-04,Same Day,NC-18340,OFF-FA-10000735,5.84,2,0.0,2.63
CA-2012-112452,2012-04-04,2012-04-04,Same Day,NC-18340,OFF-BI-10003350,12.76,2,0.0,5.87
CA-2012-112452,2012-04-04,2012-04-04,Same Day,NC-18340,TEC-PH-10000307,10.95,1,0.0,0.44
CA-2012-112452,2012-04-04,2012-04-04,Same Day,NC-18340,TEC-CO-10004202,599.98,2,0.0,209.99
CA-2012-113971,2012-05-08,2012-05-14,Standard Class,CB-12535,FUR-FU-10001852,8.35,6,0.2,1.25
CA-2014-160395,2014-01-01,2014-01-07,Standard Class,KL-16555,OFF-AR-10003759,3.64,2,0.0,1.64
CA-2014-160395,2014-01-01,2014-01-07,Standard Class,KL-16555,OFF-BI-10003984,159.77,7,0.2,53.92
CA-2011-136567,2011-12-20,2011-12-21,First Class,PS-19045,OFF-ST-10004337,122.48,2,0.0,0.0
CA-2011-136567,2011-12-20,2011-12-21,First Class,PS-19045,FUR-TA-10001932,2244.48,7,0.0,493.79
CA-2011-136567,2011-12-20,2011-12-21,First Class,PS-19045,OFF-BI-10003982,62.31,3,0.0,29.29
CA-2011-136567,2011-12-20,2011-12-21,First Class,PS-19045,FUR-TA-10000617,455.1,2,0.0,100.12
CA-2013-149314,2013-07-03,2013-07-08,Second Class,GB-14530,FUR-CH-10002126,195.18,1,0.2,19.52
CA-2014-147039,2014-06-30,2014-07-05,Standard Class,AA-10315,OFF-AP-10000576,362.94,3,0.0,90.74
CA-2014-147039,2014-06-30,2014-07-05,Standard Class,AA-10315,OFF-BI-10004654,11.54,2,0.0,5.77
CA-2011-126522,2011-09-01,2011-09-05,Second Class,LT-16765,OFF-AR-10004042,53.94,3,0.0,15.64
CA-2011-127964,2011-03-03,2011-03-08,Standard Class,AP-10720,TEC-PH-10004700,9.99,1,0.0,4.6
CA-2011-127964,2011-03-03,2011-03-08,Standard Class,AP-10720,OFF-BI-10004593,125.76,3,0.2,40.87
CA-2011-127964,2011-03-03,2011-03-08,Standard Class,AP-10720,OFF-BI-10003429,25.32,5,0.2,9.18
CA-2011-117709,2011-05-04,2011-05-08,Standard Class,PM-18940,OFF-BI-10001294,46.8,4,0.0,21.06
CA-2012-125416,2012-11-02,2012-11-02,Same Day,KC-16540,TEC-AC-10001552,447.93,9,0.0,49.27
CA-2014-145226,2014-12-09,2014-12-11,Second Class,DL-13315,FUR-FU-10004952,109.48,2,0.0,33.94
CA-2014-145226,2014-12-09,2014-12-11,Second Class,DL-13315,OFF-ST-10004123,272.94,3,0.0,0.0
CA-2014-145226,2014-12-09,2014-12-11,Second Class,DL-13315,OFF-PA-10003172,19.44,3,0.0,9.33
CA-2014-145226,2014-12-09,2014-12-11,Second Class,DL-13315,OFF-ST-10002352,31.92,4,0.0,8.3
US-2011-100279,2011-03-10,2011-03-14,Standard Class,SW-20275,OFF-PA-10002259,22.38,2,0.0,10.74
CA-2011-158064,2011-04-21,2011-04-25,Standard Class,AA-10375,OFF-BI-10002976,16.52,5,0.2,5.58
US-2012-104430,2012-10-22,2012-10-26,Standard Class,LT-17110,OFF-BI-10000301,5.18,4,0.8,-7.76
CA-2012-132080,2012-08-22,2012-08-25,First Class,DP-13105,OFF-BI-10003694,50.11,6,0.2,16.29
CA-2013-161207,2013-08-30,2013-09-04,Standard Class,AB-10060,OFF-SU-10000381,27.93,3,0.0,8.1
CA-2011-120243,2011-12-27,2011-12-30,Second Class,AT-10435,OFF-LA-10004425,11.56,4,0.0,5.43
CA-2013-113621,2013-12-02,2013-12-06,Standard Class,JE-15745,FUR-CH-10001270,172.5,2,0.0,51.75
CA-2013-113621,2013-12-02,2013-12-06,Standard Class,JE-15745,TEC-PH-10003931,179.97,3,0.0,44.99
CA-2013-168081,2013-04-25,2013-04-28,Second Class,CA-12055,TEC-AC-10003174,258.7,3,0.2,64.67
CA-2011-128146,2011-06-21,2011-06-25,Standard Class,DB-13060,TEC-PH-10004539,1322.93,7,0.0,357.19
CA-2011-128146,2011-06-21,2011-06-25,Standard Class,DB-13060,OFF-AR-10001919,3.76,2,0.0,1.09
CA-2014-138779,2014-01-15,2014-01-16,First Class,RB-19570,OFF-EN-10002504,21.74,1,0.2,7.34
CA-2014-138779,2014-01-15,2014-01-16,First Class,RB-19570,TEC-PH-10003655,7.92,5,0.2,0.69
CA-2011-127131,2011-11-24,2011-11-30,Standard Class,HR-14830,OFF-BI-10004656,12.1,7,0.2,4.23
CA-2011-127131,2011-11-24,2011-11-30,Standard Class,HR-14830,OFF-ST-10002344,485.88,6,0.0,9.72
CA-2011-127131,2011-11-24,2011-11-30,Standard Class,HR-14830,OFF-PA-10001800,25.92,4,0.0,12.44
CA-2011-127131,2011-11-24,2011-11-30,Standard Class,HR-14830,OFF-ST-10000036,197.58,2,0.0,53.35
CA-2014-117212,2014-02-27,2014-03-01,Second Class,BT-11530,OFF-AP-10004532,81.92,4,0.0,22.12
CA-2014-117212,2014-02-27,2014-03-01,Second Class,BT-11530,TEC-PH-10004447,889.54,8,0.2,66.72
CA-2014-117212,2014-02-27,2014-03-01,Second Class,BT-11530,FUR-CH-10003973,892.22,3,0.2,89.22
CA-2014-117212,2014-02-27,2014-03-01,Second Class,BT-11530,OFF-PA-10001970,223.92,4,0.0,109.72
CA-2014-117212,2014-02-27,2014-03-01,Second Class,BT-11530,OFF-PA-10000682,23.12,4,0.0,11.33
US-2012-130519,2012-09-15,2012-09-15,Same Day,NG-18355,OFF-PA-10001937,15.55,3,0.2,5.44
US-2012-130519,2012-09-15,2012-09-15,Same Day,NG-18355,FUR-FU-10002268,15.71,4,0.2,2.55
US-2012-130519,2012-09-15,2012-09-15,Same Day,NG-18355,OFF-ST-10001321,24.67,2,0.2,2.16
US-2012-130519,2012-09-15,2012-09-15,Same Day,NG-18355,FUR-FU-10003394,55.97,1,0.2,-2.1
CA-2013-130946,2013-04-09,2013-04-13,Standard Class,ZC-21910,TEC-AC-10001990,431.93,9,0.2,64.79
CA-2013-130946,2013-04-09,2013-04-13,Standard Class,ZC-21910,FUR-CH-10004540,95.98,4,0.3,-4.11
CA-2013-130946,2013-04-09,2013-04-13,Standard Class,ZC-21910,OFF-BI-10004995,1088.79,4,0.8,-1850.95
CA-2013-114727,2013-07-19,2013-07-25,Standard Class,LS-16945,FUR-CH-10002335,544.01,3,0.2,40.8
CA-2013-114727,2013-07-19,2013-07-25,Standard Class,LS-16945,OFF-BI-10004967,1.87,3,0.7,-1.44
CA-2013-114727,2013-07-19,2013-07-25,Standard Class,LS-16945,FUR-CH-10002331,854.35,3,0.2,10.68
CA-2013-114727,2013-07-19,2013-07-25,Standard Class,LS-16945,OFF-ST-10002292,593.57,2,0.2,0.0
CA-2013-114727,2013-07-19,2013-07-25,Standard Class,LS-16945,OFF-ST-10000689,338.04,3,0.2,-33.8
CA-2014-133235,2014-08-02,2014-08-05,First Class,LH-16750,TEC-PH-10002660,271.96,5,0.2,17.0
CA-2013-137050,2013-07-15,2013-07-19,Second Class,SW-20755,OFF-ST-10004634,11.21,1,0.0,3.36
CA-2013-137050,2013-07-15,2013-07-19,Second Class,SW-20755,OFF-BI-10002160,9.14,3,0.2,3.2
CA-2013-137050,2013-07-15,2013-07-19,Second Class,SW-20755,OFF-FA-10002988,14.07,7,0.0,6.89
CA-2013-137050,2013-07-15,2013-07-19,Second Class,SW-20755,OFF-AR-10004999,41.86,7,0.0,10.46
CA-2013-137050,2013-07-15,2013-07-19,Second Class,SW-20755,OFF-BI-10001031,8.54,2,0.2,2.88
CA-2013-137050,2013-07-15,2013-07-19,Second Class,SW-20755,FUR-BO-10004695,579.14,4,0.2,21.72
US-2014-118087,2014-09-10,2014-09-14,Standard Class,SP-20620,FUR-CH-10004860,141.37,2,0.3,-48.47
US-2014-118087,2014-09-10,2014-09-14,Standard Class,SP-20620,OFF-BI-10002432,3.04,2,0.7,-2.33
US-2014-118087,2014-09-10,2014-09-14,Standard Class,SP-20620,OFF-BI-10000069,4.5,1,0.7,-3.6
US-2014-118087,2014-09-10,2014-09-14,Standard Class,SP-20620,OFF-AR-10003602,4.67,1,0.2,1.58
US-2014-118087,2014-09-10,2014-09-14,Standard Class,SP-20620,TEC-AC-10004469,95.88,3,0.2,28.76
US-2014-118087,2014-09-10,2014-09-14,Standard Class,SP-20620,FUR-FU-10001867,17.02,2,0.2,1.7
US-2014-118087,2014-09-10,2014-09-14,Standard Class,SP-20620,TEC-AC-10003174,258.7,3,0.2,64.67
US-2014-118087,2014-09-10,2014-09-14,Standard Class,SP-20620,TEC-PH-10002200,1931.96,7,0.4,-386.39
CA-2011-110184,2011-07-12,2011-07-16,Standard Class,BF-11170,OFF-ST-10000107,249.75,9,0.0,44.96
CA-2011-110184,2011-07-12,2011-07-16,Standard Class,BF-11170,TEC-PH-10000439,255.94,8,0.2,28.79
CA-2013-126004,2013-12-05,2013-12-06,First Class,BM-11140,FUR-FU-10001602,113.79,3,0.0,20.48
CA-2013-126004,2013-12-05,2013-12-06,First Class,BM-11140,TEC-AC-10001432,78.15,1,0.0,34.39
CA-2013-126004,2013-12-05,2013-12-06,First Class,BM-11140,OFF-BI-10004656,1.73,1,0.2,0.6
CA-2013-126004,2013-12-05,2013-12-06,First Class,BM-11140,OFF-PA-10001685,40.56,4,0.0,19.87
CA-2013-126004,2013-12-05,2013-12-06,First Class,BM-11140,OFF-ST-10001418,182.94,3,0.0,3.66
CA-2013-126004,2013-12-05,2013-12-06,First Class,BM-11140,OFF-ST-10000676,193.86,2,0.0,11.63
CA-2014-100013,2014-11-07,2014-11-12,Standard Class,ZC-21910,OFF-EN-10001219,15.28,2,0.0,7.49
CA-2014-100013,2014-11-07,2014-11-12,Standard Class,ZC-21910,FUR-FU-10001424,8.73,1,0.0,2.97
CA-2014-100013,2014-11-07,2014-11-12,Standard Class,ZC-21910,OFF-AR-10001022,5.68,2,0.0,1.76
CA-2012-132570,2012-10-31,2012-11-02,Second Class,KT-16480,OFF-AR-10000369,2.78,2,0.0,0.72
CA-2012-132570,2012-10-31,2012-11-02,Second Class,KT-16480,OFF-EN-10003055,79.96,2,0.0,35.98
CA-2013-153682,2013-05-31,2013-06-02,First Class,BG-11695,TEC-CO-10001046,839.99,2,0.4,70.0
CA-2013-144344,2013-10-29,2013-10-29,Same Day,PG-18820,FUR-FU-10000076,47.95,3,0.2,13.79
CA-2013-144344,2013-10-29,2013-10-29,Same Day,PG-18820,OFF-BI-10003719,37.42,5,0.7,-29.94
CA-2013-144344,2013-10-29,2013-10-29,Same Day,PG-18820,FUR-FU-10003268,63.97,2,0.2,0.0
CA-2013-144344,2013-10-29,2013-10-29,Same Day,PG-18820,FUR-FU-10003553,165.05,3,0.2,41.26
CA-2011-127012,2011-08-11,2011-08-15,Standard Class,GM-14680,FUR-FU-10003691,12.35,1,0.0,5.43
CA-2011-127012,2011-08-11,2011-08-15,Standard Class,GM-14680,OFF-AR-10003903,40.97,1,0.0,10.65
CA-2011-127012,2011-08-11,2011-08-15,Standard Class,GM-14680,OFF-FA-10004854,22.96,2,0.0,10.79
CA-2013-128727,2013-08-30,2013-09-05,Standard Class,MO-17800,TEC-PH-10003442,22.0,4,0.0,5.5
US-2013-162859,2013-02-15,2013-02-22,Standard Class,PG-18820,OFF-BI-10004519,398.35,3,0.2,124.48
US-2013-162859,2013-02-15,2013-02-22,Standard Class,PG-18820,OFF-FA-10000304,8.72,4,0.0,3.58
CA-2014-133641,2014-05-15,2014-05-22,Standard Class,EJ-14155,OFF-EN-10004955,48.69,9,0.0,23.86
CA-2011-168494,2011-12-12,2011-12-14,Second Class,NP-18700,FUR-TA-10004619,764.69,6,0.2,95.59
